TAZ,district,county,TOTACRE,county_id,TOTHH,HHPOP,EMPRES,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P,AGE62P,SHPOP62P,TOTEMP,RETEMPN,FPSEMPN,HEREMPN,AGREMPN,MWTEMPN,OTHEMPN,RESACRE,CIACRE,PRKCST,OPRKCST,area_type,HSENROLL,COLLFTE,COLLPTE,TERMINAL,TOPOLOGY,household_density,employment_density,density_index
1204,24,Contra Costa,577.717773517,5,780.0,2162.0,845.0,371.0,194.0,133.0,82.0,137.0,502.0,646.0,615.0,262.0,330.0,0.15263644773357998,763.0,315.0,2.0,110.0,0.0,36.0,300.0,71.53586827377697,141.45188521850974,0.0,0.0,4,0.0,0.0,0.0,1.26475,3,3.6621823894125796,3.582365593745895,1.8109171504353843
1198,24,Contra Costa,815.569072545,5,1436.0,3840.0,1707.0,293.0,366.0,452.0,325.0,256.0,706.0,1292.0,1199.0,387.0,582.0,0.1515625,1944.0,383.0,13.0,765.0,0.0,52.0,731.0,162.25173949414454,63.29940826198641,0.0,0.0,4,0.0,1466.2247300000001,5530.38086,1.2450700000000001,2,6.366626879472249,8.618887641848225,3.661752264406524
1207,24,Contra Costa,2113.02608286,5,1234.0,4002.0,1816.0,246.0,386.0,353.0,249.0,273.0,852.0,1397.0,1039.0,441.0,585.0,0.14617691154422788,153.0,6.0,5.0,64.0,0.0,50.0,28.0,180.99022786350116,84.514535142371,0.0,0.0,4,0.0,0.0,0.0,1.14584,2,4.647750895424455,0.5762608484602444,0.5126935018024091
1093,21,Contra Costa,637.136683038,5,1019.0,2222.0,1208.0,243.0,191.0,333.0,252.0,135.0,352.0,802.0,749.0,184.0,348.0,0.1566156615661566,1755.0,11.0,97.0,168.0,0.0,123.0,1356.0,76.9191959931068,225.49541940399686,0.0,0.0,4,0.0,0.0,0.0,2.47362,1,3.369546140030107,5.80329094774567,2.1317784699902083
1095,21,Contra Costa,6174.35915789,5,1204.0,3847.0,1869.0,198.0,293.0,360.0,353.0,208.0,865.0,1220.0,1152.0,402.0,579.0,0.1505068884845334,2678.0,175.0,395.0,80.0,4.0,896.0,1128.0,226.9496869008622,1648.9152779745457,0.0,0.0,5,0.0,0.0,0.0,1.0920100000000001,1,0.6418372444415091,1.4276080902112636,0.4427718033524888
1123,21,Contra Costa,913.964382985,5,2164.0,5043.0,2564.0,427.0,579.0,664.0,494.0,256.0,682.0,1821.0,1688.0,596.0,862.0,0.17093000198294667,1963.0,527.0,162.0,262.0,0.0,366.0,646.0,196.51344906657317,133.74895265069867,0.0,0.0,4,0.0,0.0,0.0,1.45468,1,6.552365600043503,5.943758628874952,3.116620710657959
1128,21,Contra Costa,762.197358805,5,1690.0,4525.0,2206.0,174.0,223.0,442.0,851.0,319.0,855.0,1323.0,1503.0,525.0,762.0,0.16839779005524866,913.0,62.0,88.0,368.0,0.0,36.0,359.0,286.14321395023563,26.245293246777905,0.0,0.0,4,0.0,0.0,0.0,1.36396,2,5.40993013848032,2.922642731616883,1.8975283197973616
1130,21,Contra Costa,946.0682887810001,5,1330.0,3388.0,1525.0,139.0,110.0,277.0,804.0,204.0,525.0,760.0,1127.0,772.0,978.0,0.2886658795749705,197.0,26.0,22.0,42.0,0.0,7.0,100.0,416.7070295588041,8.046975786678999,0.0,0.0,4,0.0,0.0,0.0,1.07569,1,3.1312241515373467,0.4637978630472611,0.4039627752801947
1111,21,Contra Costa,873.1050859589999,5,1870.0,5042.0,2333.0,273.0,352.0,702.0,543.0,300.0,840.0,1426.0,1762.0,714.0,1014.0,0.20111067036890126,389.0,13.0,3.0,162.0,0.0,30.0,181.0,282.5386098360092,15.3532016486232,0.0,0.0,4,0.0,0.0,0.0,1.24837,2,6.277446804194781,1.3058432122095027,1.0809768954545242
1099,21,Contra Costa,1593.81231043,5,2947.0,7864.0,3987.0,501.0,510.0,858.0,1078.0,417.0,1356.0,2242.0,2800.0,1049.0,1498.0,0.1904883011190234,665.0,35.0,59.0,249.0,0.0,39.0,283.0,661.7217078897635,24.998149585928,0.0,0.0,4,0.0,0.0,0.0,1.10186,2,4.291415149742219,0.9683715896092894,0.7900861225300597
1104,21,Contra Costa,556.317579364,5,1278.0,3784.0,1830.0,63.0,85.0,314.0,816.0,172.0,776.0,873.0,1315.0,648.0,815.0,0.2153805496828753,177.0,11.0,18.0,46.0,0.0,6.0,96.0,165.82540233036798,1.244296900657,0.0,0.0,4,0.0,0.0,0.0,1.1859,1,7.649502009534201,1.0594380717429996,0.9305579764175628
1105,21,Contra Costa,179.504123301,5,343.0,849.0,461.0,39.0,48.0,41.0,215.0,51.0,142.0,238.0,261.0,157.0,212.0,0.2497055359246172,33.0,0.0,3.0,10.0,0.0,4.0,16.0,72.79233123439923,0.423105950355,0.0,0.0,4,0.0,0.0,0.0,1.1309200000000001,1,4.684804368981129,0.45072461859002116,0.4111663408946204
1114,21,Contra Costa,258.915610859,5,2545.0,6493.0,3129.0,815.0,1102.0,498.0,130.0,502.0,1385.0,2598.0,1725.0,283.0,494.0,0.07608193439088247,312.0,74.0,10.0,91.0,0.0,35.0,102.0,80.7329996287829,15.596100906382999,0.0,0.0,3,0.0,0.0,0.0,2.04451,3,26.41984598486853,3.23889663940235,2.8851914411196997
1118,21,Contra Costa,1277.17332875,5,2505.0,6335.0,3341.0,276.0,737.0,824.0,668.0,288.0,1079.0,1975.0,2199.0,794.0,1163.0,0.1835832675611681,3000.0,461.0,111.0,495.0,5.0,538.0,1390.0,298.1003085634285,214.26903053836983,0.0,0.0,4,0.0,0.0,0.0,1.29126,3,4.88905133236769,5.855151296248731,2.6643331511540547
1119,21,Contra Costa,1129.0190282,5,3004.0,7436.0,3760.0,604.0,689.0,560.0,1151.0,295.0,1292.0,2195.0,2678.0,976.0,1334.0,0.1793975255513717,753.0,66.0,143.0,101.0,0.0,19.0,424.0,428.96145466747225,40.87142054719101,0.0,0.0,4,0.0,0.0,0.0,1.23935,3,6.393762885637779,1.6026975542227855,1.2814754998363713
1134,22,Contra Costa,1061.48767203,5,2201.0,5230.0,2510.0,345.0,641.0,355.0,860.0,170.0,1065.0,1354.0,1992.0,649.0,933.0,0.17839388145315488,1717.0,335.0,267.0,257.0,0.0,170.0,688.0,369.50245708499494,69.87805758295409,0.0,0.0,4,0.0,0.0,0.0,1.40798,2,5.009325462835673,3.907774565964948,2.1952556967046584
1147,22,Contra Costa,2145.3288452,5,2131.0,5570.0,2407.0,230.0,275.0,307.0,1319.0,128.0,1189.0,962.0,1893.0,1398.0,1798.0,0.3228007181328546,1034.0,72.0,186.0,585.0,0.0,16.0,175.0,942.2335400332048,40.266557206937996,0.0,0.0,4,0.0,0.0,0.0,1.06416,1,2.1689565283362415,1.0524171986389834,0.7085943286886806
1162,23,Contra Costa,461.73569202699997,5,489.0,1354.0,560.0,45.0,69.0,32.0,343.0,44.0,405.0,242.0,484.0,179.0,283.0,0.20901033973412111,798.0,245.0,99.0,45.0,2.0,38.0,369.0,155.54520700536327,17.413723274567097,0.0,0.0,4,0.0,0.0,0.0,1.20564,2,2.8272607792414295,4.613812069191535,1.7530334901590214
1172,23,Contra Costa,854.71479213,5,1866.0,5615.0,2837.0,66.0,276.0,322.0,1202.0,314.0,1329.0,1441.0,1895.0,636.0,870.0,0.1549421193232413,278.0,41.0,13.0,87.0,0.0,8.0,129.0,290.84683600590074,13.056922363857,0.0,0.0,4,2072.20215,0.0,0.0,1.31303,2,6.140101754614203,0.9147632839135843,0.7961512536300133
1169,23,Contra Costa,1441.84513624,5,2170.0,6037.0,2797.0,148.0,261.0,476.0,1285.0,320.0,1405.0,1215.0,1970.0,1127.0,1498.0,0.248136491634918,2792.0,760.0,1024.0,167.0,0.0,66.0,775.0,451.8391710482711,65.055444502567,0.0,0.0,4,0.0,0.0,0.0,1.31631,2,4.1981478133361865,5.401487877803978,2.3621984471653836
743,15,Alameda,3598.32250457,4,3192.0,8926.0,4410.0,349.0,419.0,515.0,1909.0,495.0,2127.0,2386.0,2894.0,1024.0,1318.0,0.14765852565538876,3818.0,393.0,577.0,718.0,0.0,898.0,1232.0,461.418997866511,265.85909437120205,0.0,0.0,4,0.0,0.0,0.0,1.2679799999999999,3,4.388967623345769,5.2497112737888925,2.39045340740858
729,15,Alameda,11609.258762799998,4,2923.0,9361.0,4530.0,136.0,143.0,362.0,2282.0,653.0,2384.0,2715.0,2935.0,674.0,1016.0,0.10853541288323897,3376.0,739.0,405.0,322.0,10.0,892.0,1008.0,5028.22378022581,356.515850206346,0.0,0.0,4,0.0,0.0,0.0,1.0702,1,0.5428303317546689,0.6269569620266036,0.29093430703345957
742,15,Alameda,2704.40004641,4,3239.0,9343.0,4397.0,295.0,324.0,762.0,1858.0,563.0,2283.0,3086.0,2697.0,714.0,1044.0,0.11174141068179386,17901.0,2604.0,3386.0,1314.0,0.0,4789.0,5808.0,390.71079565151734,650.94677024056,0.0,0.0,3,0.0,0.0,0.0,1.6943400000000002,3,3.109467166617385,17.185110141901145,2.6330450212685816
745,15,Alameda,3165.2640213000004,4,1583.0,4114.0,1975.0,113.0,172.0,318.0,980.0,199.0,802.0,1005.0,1407.0,701.0,883.0,0.21463296062226545,235.0,17.0,28.0,23.0,0.0,32.0,135.0,395.866427337898,19.185364931730398,0.0,0.0,4,0.0,0.0,0.0,1.1251,1,3.81398184391321,0.5661943988121316,0.4930064539711795
725,15,Alameda,1939.62003358,4,1346.0,3803.0,1602.0,68.0,97.0,139.0,1042.0,125.0,847.0,668.0,1449.0,714.0,970.0,0.2550617933210623,132.0,34.0,22.0,19.0,0.0,16.0,41.0,683.3790418780911,29.8647226237435,0.0,0.0,4,0.0,0.0,0.0,0.99964,2,1.8871528458999065,0.18506996705704878,0.16854139083815134
720,15,Alameda,18287.3214086,4,1275.0,3470.0,2036.0,72.0,177.0,266.0,760.0,210.0,580.0,1090.0,1407.0,183.0,385.0,0.11095100864553313,1141.0,255.0,31.0,376.0,3.0,77.0,399.0,9135.283897616984,49.052414968666106,0.0,0.0,4,0.0,1177.0173300000001,5208.63135,0.9785799999999999,3,0.13882331358585143,0.12423325553055409,0.017246472190309323
728,15,Alameda,5065.76743946,4,2277.0,6632.0,3415.0,179.0,251.0,693.0,1154.0,399.0,1421.0,1932.0,2311.0,569.0,945.0,0.1424909529553679,4014.0,480.0,461.0,347.0,6.0,1090.0,1630.0,640.2387124250337,248.0687599475153,0.0,0.0,4,0.0,0.0,0.0,1.10804,3,2.563301639148032,4.518705656363724,1.6355257955079
722,15,Alameda,860.405958422,4,2713.0,7536.0,3995.0,489.0,688.0,551.0,985.0,521.0,1583.0,2605.0,2218.0,609.0,968.0,0.12845010615711253,539.0,35.0,48.0,134.0,0.0,75.0,247.0,347.8340962712831,36.60609507489369,0.0,0.0,4,0.0,0.0,0.0,1.24885,3,7.057014487741282,1.4020386321019354,1.1696589203236625
716,15,Alameda,2002.99721879,4,1619.0,4305.0,2056.0,279.0,147.0,316.0,877.0,251.0,911.0,1172.0,1275.0,696.0,938.0,0.21788617886178865,1168.0,38.0,65.0,265.0,0.0,268.0,532.0,885.7820828971111,68.57453336476908,0.0,0.0,4,0.0,0.0,0.0,1.10952,3,1.6964308439977729,1.223861164786534,0.7109548711120913
717,15,Alameda,1082.16006104,4,2031.0,5343.0,2847.0,211.0,562.0,315.0,943.0,263.0,1062.0,1533.0,1780.0,705.0,859.0,0.16077110237694178,766.0,71.0,74.0,175.0,0.0,61.0,385.0,304.8662834492684,114.0307045473265,0.0,0.0,4,1937.0564,0.0,0.0,1.19003,3,4.848447370589615,1.8286118591194709,1.327819337101053
723,15,Alameda,1568.91879478,4,1847.0,4719.0,2558.0,208.0,238.0,268.0,1133.0,177.0,909.0,1096.0,1903.0,634.0,875.0,0.1854206399660945,1896.0,253.0,247.0,210.0,2.0,108.0,1076.0,565.4130223979025,44.938508225435584,0.0,0.0,4,0.0,0.0,0.0,1.11537,3,3.0261249580445893,3.1064065622374346,1.5328701363752448
724,15,Alameda,1180.63597027,4,2381.0,5856.0,2814.0,289.0,551.0,445.0,1096.0,253.0,949.0,1712.0,1911.0,1031.0,1369.0,0.2337773224043716,5348.0,532.0,263.0,3601.0,0.0,13.0,939.0,340.0511155978605,118.39492115254637,0.0,0.0,4,0.0,0.0,0.0,1.3666200000000002,3,5.193631985297967,11.665495110194676,3.593678853328183
726,15,Alameda,1503.11228014,4,2863.0,8293.0,3943.0,216.0,383.0,628.0,1636.0,480.0,1856.0,2174.0,2661.0,1122.0,1521.0,0.18340769323525866,514.0,113.0,88.0,103.0,0.0,24.0,186.0,577.684343842208,15.398134757748,0.0,0.0,4,0.0,0.0,0.0,1.15105,3,4.8273218368522075,0.86665854842544,0.7347478306609518
747,16,Alameda,5253.93246247,4,1155.0,3602.0,1452.0,68.0,116.0,66.0,905.0,108.0,692.0,889.0,1393.0,520.0,687.0,0.19072737368128814,176.0,22.0,30.0,50.0,0.0,36.0,38.0,1249.1754648459982,7.75388650538,0.0,0.0,5,0.0,0.0,0.0,1.05392,1,0.9189060616320324,0.1400237808201192,0.1215082395546489
771,16,Alameda,1180.52116387,4,2340.0,6547.0,2808.0,364.0,383.0,487.0,1106.0,233.0,1108.0,1639.0,2108.0,1459.0,1755.0,0.2680617076523599,812.0,260.0,79.0,64.0,0.0,9.0,400.0,379.6483840739123,51.747504388886,0.0,0.0,4,0.0,0.0,0.0,1.20898,3,5.424251974997187,1.8822617964520154,1.3973644047264329
768,16,Alameda,9910.98855238,4,2276.0,7635.0,2787.0,349.0,451.0,567.0,909.0,413.0,1785.0,2384.0,2239.0,814.0,1102.0,0.14433529796987554,5109.0,1078.0,584.0,129.0,1.0,2201.0,1116.0,2325.201120750069,563.5320645275857,0.0,0.0,4,0.0,0.0,0.0,1.2594299999999998,3,0.7878886189972713,1.768595322696423,0.5450674278208612
773,16,Alameda,780.1661470560001,4,1907.0,6092.0,2208.0,310.0,342.0,490.0,765.0,329.0,1408.0,1983.0,1983.0,389.0,733.0,0.12032173342087985,1185.0,149.0,112.0,253.0,0.0,231.0,440.0,189.6054922949556,108.85274430331978,0.0,0.0,4,0.0,0.0,0.0,1.34555,3,6.389503676411588,3.9704047491073577,2.448758685817507
767,16,Alameda,3313.80347859,4,2560.0,7816.0,3094.0,241.0,410.0,620.0,1289.0,465.0,1423.0,2385.0,2394.0,1149.0,1538.0,0.19677584442169907,5521.0,1627.0,592.0,198.0,0.0,1153.0,1951.0,705.7680302816688,616.3360129890988,0.0,0.0,4,2288.6638199999998,0.0,0.0,1.2858100000000001,3,1.936307519086613,4.175919458155152,1.3228998654717474
730,15,Alameda,4537.30609563,4,2904.0,8140.0,4321.0,239.0,274.0,402.0,1989.0,573.0,1894.0,2838.0,2576.0,259.0,581.0,0.07137592137592137,5936.0,2020.0,253.0,509.0,0.0,1214.0,1940.0,187.85600265701837,185.97910777628604,0.0,0.0,5,0.0,0.0,0.0,1.13951,2,7.768130705096252,15.878658355871677,5.216247043603094
732,15,Alameda,1262.00052128,4,1743.0,4845.0,2567.0,154.0,196.0,395.0,998.0,289.0,986.0,1501.0,1552.0,517.0,637.0,0.13147574819401445,4621.0,1113.0,223.0,657.0,0.0,667.0,1961.0,222.9994846743071,224.68121789916248,0.0,0.0,4,1111.30188,0.0,0.0,1.3125,3,3.8933998941219796,10.322088875925225,2.827058596910381
734,15,Alameda,4904.95338201,4,2659.0,7440.0,3721.0,186.0,287.0,477.0,1709.0,442.0,1558.0,1964.0,2473.0,1003.0,1359.0,0.18266129032258066,1890.0,94.0,301.0,277.0,1.0,226.0,991.0,2095.2944418420784,92.81416458971151,0.0,0.0,4,287.68436,0.0,0.0,1.14612,1,1.21520476277277,0.8637596847087384,0.5048883274654947
735,15,Alameda,19910.2059215,4,1168.0,3020.0,1449.0,104.0,124.0,168.0,772.0,123.0,559.0,713.0,1182.0,443.0,638.0,0.21125827814569534,548.0,26.0,47.0,136.0,1.0,26.0,312.0,5018.992306578819,116.65598213995062,0.0,0.0,5,1766.57458,0.0,0.0,1.01373,1,0.22742990452942216,0.10670512644017409,0.024267936719088713
736,15,Alameda,2448.9048614,4,3009.0,8583.0,3887.0,195.0,292.0,554.0,1968.0,435.0,2080.0,2129.0,2768.0,1171.0,1481.0,0.17255039030641967,8092.0,4316.0,941.0,365.0,4.0,279.0,2187.0,583.5972549038463,198.387917831017,0.0,0.0,3,0.0,0.0,0.0,1.53599,2,3.8478990458048226,10.348022292672857,2.8049003764212794
740,15,Alameda,705.042307516,4,1244.0,3189.0,1457.0,91.0,137.0,221.0,795.0,129.0,664.0,658.0,1143.0,595.0,738.0,0.23142050799623706,1294.0,287.0,51.0,425.0,0.0,246.0,285.0,188.99633920155938,36.06584087000001,0.0,0.0,4,2046.7950399999997,0.0,0.0,1.25062,3,5.527361370108764,5.749522196881625,2.818126719038905
739,15,Alameda,1926.65364183,4,1536.0,3397.0,1846.0,366.0,175.0,268.0,727.0,150.0,538.0,1042.0,1155.0,512.0,678.0,0.1995878716514572,7703.0,2260.0,1536.0,657.0,3.0,478.0,2769.0,173.0323763359177,243.62320025707592,0.0,0.0,4,0.0,0.0,0.0,2.1327,3,3.6864981204858043,18.48769207168109,3.073611323963865
744,15,Alameda,836.506907772,4,1795.0,4594.0,2309.0,281.0,278.0,254.0,982.0,246.0,882.0,1261.0,1630.0,575.0,850.0,0.1850239442751415,1360.0,156.0,37.0,510.0,0.0,113.0,544.0,276.43826149992844,60.867606552875,0.0,0.0,4,0.0,0.0,0.0,1.37395,1,5.321579521762136,4.031948829858777,2.2939296829148987
715,15,Alameda,220381.551556,4,2245.0,6412.0,3347.0,87.0,225.0,416.0,1517.0,313.0,1473.0,1576.0,2475.0,575.0,852.0,0.13287585776668745,7276.0,615.0,619.0,418.0,27.0,3739.0,1858.0,97873.26439657225,1449.4570495708133,0.0,0.0,4,0.0,0.0,0.0,1.01749,1,0.022603085852992186,0.07325614818101164,0.0016558150065949235
719,15,Alameda,1458.65974244,4,2349.0,6329.0,3430.0,317.0,328.0,620.0,1084.0,326.0,1467.0,1864.0,2203.0,469.0,674.0,0.10649391689050404,464.0,59.0,45.0,66.0,0.0,6.0,288.0,395.0166577887374,40.249740370384,0.0,0.0,4,0.0,0.0,0.0,1.1420000000000001,3,5.396695012375548,1.0660138296050465,0.8901764968866883
721,15,Alameda,1805.76021226,4,2296.0,5621.0,2905.0,323.0,439.0,405.0,1129.0,300.0,938.0,1797.0,1839.0,747.0,980.0,0.17434620174346202,1636.0,648.0,126.0,196.0,0.0,172.0,494.0,583.5341350534204,141.23361417753654,0.0,0.0,4,0.0,0.0,0.0,1.24411,1,3.167911379109046,2.257274832849477,1.318083167910071
718,15,Alameda,2150.89663126,4,2731.0,7624.0,4059.0,268.0,352.0,450.0,1661.0,467.0,1532.0,2262.0,2512.0,851.0,1206.0,0.1581846799580273,4251.0,358.0,537.0,138.0,0.0,1235.0,1983.0,507.2130558271366,351.6188993908451,0.0,0.0,4,0.0,0.0,0.0,1.19884,3,3.1799003092599647,4.949745959232556,1.9360865389092108
727,15,Alameda,473.154688216,4,963.0,2772.0,1360.0,111.0,168.0,189.0,495.0,126.0,667.0,729.0,954.0,296.0,410.0,0.1479076479076479,305.0,4.0,15.0,227.0,0.0,2.0,57.0,157.64660639000832,7.830184367027002,0.0,0.0,4,1855.01562,0.0,0.0,1.15764,3,5.819547234354723,1.843158781389606,1.3998122290837465
797,16,Alameda,1688.33483546,4,1653.0,5268.0,2142.0,146.0,363.0,359.0,785.0,255.0,1045.0,1620.0,1745.0,603.0,814.0,0.1545178435839028,3769.0,172.0,137.0,86.0,15.0,2962.0,397.0,256.46567064640044,575.6605582825623,0.0,0.0,4,0.0,0.0,0.0,1.31267,3,1.9864774628334831,4.52936089378064,1.3808619618995568
793,16,Alameda,382.56102743800005,4,1240.0,4354.0,1785.0,180.0,180.0,370.0,510.0,287.0,913.0,1379.0,1164.0,611.0,785.0,0.1802939825447864,215.0,71.0,36.0,16.0,0.0,18.0,74.0,126.44660737585569,18.724104438666,0.0,0.0,4,0.0,0.0,0.0,1.36061,3,8.541667837134353,1.4810149878902306,1.2621708487861758
791,16,Alameda,226.726753285,4,991.0,3501.0,1252.0,184.0,180.0,258.0,369.0,265.0,785.0,1141.0,888.0,422.0,563.0,0.16081119680091402,198.0,72.0,21.0,48.0,0.0,12.0,45.0,112.84044778185593,19.339439141869004,0.0,0.0,4,0.0,0.0,0.0,1.50401,3,7.497358509406666,1.4979586123738848,1.2485088182191084
798,16,Alameda,558.3376467840001,4,1185.0,3195.0,1088.0,361.0,272.0,234.0,318.0,113.0,483.0,744.0,1009.0,846.0,1052.0,0.329264475743349,419.0,21.0,24.0,81.0,0.0,14.0,279.0,176.27845228893406,16.797358344103,0.0,0.0,4,0.0,0.0,0.0,1.21986,3,6.137485561317828,2.1701320254786243,1.6032459165786594
801,16,Alameda,1234.45259224,4,3390.0,10586.0,4566.0,306.0,430.0,1027.0,1627.0,727.0,1908.0,3810.0,3053.0,1088.0,1542.0,0.14566408464009067,1614.0,303.0,430.0,193.0,0.0,435.0,253.0,264.42355417487494,138.985361401677,0.0,0.0,4,0.0,0.0,0.0,1.3438,3,8.403383934028856,4.000903147351791,2.7104439787215373
794,16,Alameda,957.310812596,4,828.0,3148.0,1509.0,34.0,28.0,96.0,670.0,238.0,554.0,1067.0,920.0,369.0,468.0,0.14866581956797967,32.0,3.0,4.0,5.0,0.0,6.0,14.0,176.96306892794755,25.0,0.0,0.0,4,0.0,0.0,0.0,1.5619299999999998,3,4.099759448077102,0.15844480958752086,0.1525491887656596
781,16,Alameda,5925.4988988999985,4,1524.0,3706.0,1572.0,310.0,220.0,353.0,641.0,138.0,559.0,875.0,1381.0,753.0,982.0,0.26497571505666484,353.0,10.0,16.0,215.0,0.0,31.0,81.0,2222.0895537449064,65.78073721873582,0.0,0.0,4,0.0,0.0,0.0,1.04037,1,0.6661216791962874,0.1542919637508461,0.10277722198020632
783,16,Alameda,1194.26724723,4,1101.0,3145.0,1471.0,119.0,135.0,156.0,691.0,234.0,568.0,1066.0,955.0,322.0,459.0,0.14594594594594595,76.0,14.0,9.0,0.0,0.0,0.0,53.0,104.8645005595428,9.589145198113,0.0,0.0,4,0.0,0.0,0.0,1.18489,3,9.619614934165206,0.664024282467353,0.6211476083233269
787,16,Alameda,740.212851864,4,2263.0,6920.0,2859.0,318.0,245.0,381.0,1319.0,493.0,1417.0,2231.0,1918.0,861.0,1076.0,0.1554913294797688,416.0,109.0,34.0,103.0,0.0,19.0,151.0,269.44469221155083,28.717056535188004,0.0,0.0,4,0.0,0.0,0.0,1.24177,3,7.589840110316135,1.395215857663063,1.1785641977945174
799,16,Alameda,616.5113433930001,4,1356.0,4305.0,1724.0,57.0,221.0,225.0,853.0,275.0,882.0,1283.0,1373.0,492.0,709.0,0.16469221835075493,159.0,13.0,16.0,46.0,0.0,14.0,70.0,241.09362400770775,6.2809145277409995,0.0,0.0,4,0.0,0.0,0.0,1.22555,3,5.481566567149696,0.6427500620772874,0.575293124869176
788,16,Alameda,675.9212563890001,4,1563.0,5246.0,2189.0,92.0,192.0,255.0,1024.0,309.0,1183.0,1656.0,1567.0,531.0,798.0,0.15211589782691576,229.0,22.0,25.0,80.0,0.0,0.0,102.0,243.70029888903102,4.208037691884,0.0,0.0,4,0.0,0.0,0.0,1.18206,3,6.304749656895266,0.9237285165892616,0.8056850845027991
786,16,Alameda,502.179524254,4,1428.0,4502.0,1711.0,159.0,201.0,274.0,794.0,265.0,822.0,1312.0,1366.0,737.0,936.0,0.2079075966237228,170.0,8.0,4.0,60.0,0.0,10.0,88.0,199.4881667049709,2.5640022432268297,0.0,0.0,4,0.0,0.0,0.0,1.24401,3,7.067481667895936,0.8413668652257067,0.7518597519038229
1094,21,Contra Costa,1239.4189421,5,3010.0,7492.0,4057.0,490.0,510.0,963.0,1047.0,428.0,1335.0,2369.0,2699.0,661.0,1135.0,0.151494927923118,1760.0,49.0,49.0,98.0,0.0,99.0,1465.0,444.9145140806507,44.011535123127096,0.0,0.0,4,0.0,0.0,0.0,1.43834,1,6.156350239267928,3.5997263857513464,2.271525455159655
1096,21,Contra Costa,3442.22584764,5,3549.0,8962.0,4793.0,437.0,576.0,740.0,1796.0,508.0,1632.0,2475.0,3123.0,1224.0,1728.0,0.19281410399464405,4374.0,452.0,570.0,274.0,3.0,757.0,2318.0,484.3162627692846,340.8653869551931,0.0,0.0,4,0.0,0.0,0.0,1.14924,1,4.30087120961183,5.300651076596829,2.3743544958780944
1124,21,Contra Costa,1703.04669975,5,2455.0,6307.0,3178.0,291.0,462.0,535.0,1167.0,306.0,1004.0,1798.0,2311.0,888.0,1258.0,0.19946091644204847,3038.0,66.0,41.0,1355.0,0.0,34.0,1542.0,565.2846918530385,57.28256931648999,0.0,0.0,4,0.0,0.0,0.0,1.32599,1,3.9433490212577853,4.879794023047312,2.1809383445441743
1126,21,Contra Costa,2159.18996735,5,2543.0,6248.0,3128.0,285.0,243.0,520.0,1495.0,293.0,856.0,1474.0,2404.0,1221.0,1672.0,0.2676056338028169,445.0,13.0,40.0,231.0,0.0,35.0,126.0,477.91119887120124,6.515212283308999,0.0,0.0,4,0.0,0.0,0.0,1.08063,1,5.2495073378418615,0.9186121766966686,0.781804138333209
1125,21,Contra Costa,2082.45585542,5,1815.0,4352.0,2246.0,72.0,362.0,303.0,1078.0,201.0,663.0,979.0,1625.0,884.0,1227.0,0.2819393382352941,374.0,125.0,15.0,86.0,0.0,8.0,140.0,474.2816371783748,16.904803176860998,0.0,0.0,4,0.0,0.0,0.0,1.02365,1,3.6951345779972185,0.7614216706176086,0.6313295258889718
1127,21,Contra Costa,1729.29590234,5,2261.0,5362.0,2554.0,353.0,314.0,544.0,1050.0,292.0,796.0,1347.0,1899.0,1028.0,1395.0,0.26016411786646776,1771.0,76.0,318.0,842.0,0.0,124.0,411.0,479.8416017732972,51.505799124693006,0.0,0.0,4,1854.92981,6624.58594,14234.986330000002,1.2999399999999999,1,4.255219835796419,3.3330359704535417,1.8690462125980798
1121,21,Contra Costa,1395.75320979,5,4914.0,9541.0,5802.0,1086.0,928.0,1191.0,1709.0,373.0,1131.0,3515.0,3321.0,1201.0,1737.0,0.18205638821926426,11939.0,1018.0,1878.0,947.0,0.0,330.0,7766.0,311.89016525427274,187.0139221848864,0.0,0.0,4,0.0,0.0,0.0,1.9704599999999999,3,9.8495885756784,23.930451364473836,6.977644217944842
1129,21,Contra Costa,1161.8561178,5,2021.0,5067.0,2380.0,255.0,412.0,416.0,938.0,276.0,869.0,1296.0,1751.0,875.0,1263.0,0.2492599171107164,2177.0,68.0,100.0,662.0,0.0,34.0,1313.0,465.11460246962855,25.402731114853,0.0,0.0,4,0.0,0.0,0.0,1.28918,2,4.12013982305464,4.438171397718928,2.136623247925191
1122,21,Contra Costa,3261.68686202,5,2190.0,5869.0,2774.0,422.0,602.0,640.0,526.0,342.0,1330.0,1893.0,1698.0,606.0,828.0,0.14108025217243142,13481.0,3975.0,1935.0,1377.0,18.0,1818.0,4358.0,195.60279634927105,610.7970938988967,0.0,0.0,4,0.0,0.0,0.0,1.5414299999999999,3,2.7157741791433434,16.717512195904753,2.336248593518691
1113,21,Contra Costa,425.92184401099996,5,1343.0,2095.0,924.0,708.0,299.0,209.0,127.0,50.0,117.0,624.0,650.0,654.0,815.0,0.3890214797136039,4856.0,917.0,1138.0,634.0,0.0,537.0,1630.0,26.545677669581213,129.17869217464695,0.0,0.0,2,0.0,0.0,0.0,4.07963,3,8.62421213419203,31.18330165572338,6.755795148191079
