X,Y,MGRA,CT10,CT10BG,SRA,MSA,City,ZIP,Sphere,CPA,CPASG,TAZ,Council,Super,LUZ,Elem,Unif,High,Coll,Transit,Area,Perimeter
6244256.67389956,2023404.19008323,"14888","18513","185131","42","4","12","92056","1200","0","0","437","0","5","3","0","25","0","2","2",70079.1810794508,1260.84633561302
6243115.67653886,2023151.81775248,"14889","18513","185131","42","4","12","92056","1200","0","0","437","0","5","3","0","25","0","2","2",211532.5591768,2008.27148109437
6237976.73499919,2023128.43134364,"14890","18513","185131","42","4","12","92056","1200","0","0","443","0","5","3","0","25","0","2","2",164716.282388244,3218.80900639842
6240590.29236231,2023398.21675592,"14891","18513","185131","42","4","12","92056","1200","0","0","422","0","5","3","0","25","0","2","2",113050.24329141,1447.35617043135
6239351.04040769,2022938.86231289,"14892","18513","185131","42","4","12","92056","1200","0","0","443","0","5","3","0","25","0","2","2",69272.934142448,1109.54731181416
6235295.7661122,2022924.72804117,"14893","18513","185131","42","4","12","92056","1200","0","0","449","0","5","3","0","25","0","2","2",174539.468799147,1974.91790134624
6238259.95835423,2022538.66956605,"14894","18513","185131","42","4","12","92056","1200","0","0","443","0","5","3","0","25","0","2","2",96318.271285185,1376.38359787335
6240943.73283125,2022011.30775928,"14895","18513","185131","42","4","12","92056","1200","0","0","422","0","5","3","0","25","0","2","2",392091.536264977,2742.59116653478
6237147.72130628,2022420.21854758,"14896","18513","185131","42","4","12","92056","1200","0","0","443","0","5","3","0","25","0","2","2",42396.3295837403,938.19477260298
6234354.23327322,2020496.38076576,"14897","18513","185131","42","4","12","92056","1200","0","0","464","0","5","3","0","25","0","2","2",1537560.28279004,4912.34754560226
6243637.06569315,2021754.32020558,"14898","18513","185131","42","4","12","92056","1200","0","0","458","0","5","3","0","25","0","2","2",134868.221434295,1736.14681152501
6242593.41568016,2021971.51688001,"14899","18513","185131","42","4","12","92056","1200","0","0","437","0","5","3","0","25","0","2","2",119859.587002176,1557.21924163905
6244534.06673564,2021856.38128047,"14900","18513","185131","42","4","12","92056","1200","0","0","459","0","5","3","0","42","0","3","2",120776.160532762,1504.81570510064
6239167.0476775,2021731.16780398,"14901","18513","185131","42","4","12","92056","1200","0","0","463","0","5","3","0","25","0","2","2",173840.76156884,1691.06845472936
6236359.90370305,2021944.69297634,"14902","18513","185131","42","4","12","92056","1200","0","0","463","0","5","3","0","25","0","2","2",96525.7174230599,1667.9108648952
6237628.19563158,2021620.13723192,"14903","18513","185131","42","4","12","92056","1200","0","0","463","0","5","3","0","25","0","2","2",131742.838011275,1567.24198161572
6231209.33283189,2020029.63499563,"14904","18513","185131","42","4","12","92056","1200","0","0","493","0","5","3","0","25","0","2","2",433146.2494335,2623.94031568005
6243078.73835542,2021033.53763747,"14905","18513","185131","42","4","12","92056","1200","0","0","458","0","5","3","0","25","0","2","2",49035.2744302542,1250.38832277532
6244841.02309469,2020921.93730222,"14906","18513","185131","42","4","12","92056","1200","0","0","501","0","5","3","0","25","0","2","2",34959.5598189668,1043.44814418987
6237933.92184167,2020501.20016379,"14907","18513","185131","42","4","12","92056","1200","0","0","502","0","5","3","0","25","0","2","2",286584.017218455,2715.9568045474
6242422.71948366,2020333.206924,"14908","18513","185131","42","4","12","92056","1200","0","0","504","0","5","3","0","25","0","2","2",247247.61686472,2123.11588003597
6240225.83448865,2020170.79920658,"14909","18513","185131","42","4","12","92056","1200","0","0","504","0","5","3","0","25","0","2","2",370358.874473914,2463.37556111519
6244132.8595676,2020627.64724655,"14910","18513","185131","42","4","12","92056","1200","0","0","501","0","5","3","0","25","0","2","2",60464.4157812525,1094.59299906937
6238290.44430527,2019771.024026,"14911","18513","185131","42","4","12","92056","1200","0","0","502","0","5","3","0","25","0","2","2",77347.3015795309,1676.92972073893
6235522.0305689,2028778.90438405,"14912","18513","185132","42","4","12","92057","1200","0","0","365","0","5","3","0","25","0","2","2",100408.506644993,1334.76509470765
6237000.17918941,2028096.3683224,"14913","18513","185132","42","4","12","92057","1200","0","0","368","0","5","3","0","25","0","2","2",183696.753173417,1976.26557076082
6238132.96842567,2027415.60961359,"14914","18513","185132","42","4","12","92057","1200","0","0","369","0","5","3","0","25","0","2","2",272233.00973172,2422.77294112536
6235785.63888373,2028204.93170446,"14915","18513","185132","42","4","12","92057","1200","0","0","365","0","5","3","0","25","0","2","2",53323.7466178976,1476.80456709687
6235673.26776001,2027590.13058797,"14916","18513","185132","42","4","12","92057","1200","0","0","365","0","5","3","0","25","0","2","2",96700.1100130833,1611.47022307531
6239229.66651341,2026946.74626738,"14917","18513","185132","42","4","12","92057","1200","0","0","369","0","5","3","0","25","0","2","2",137318.983145449,1803.44026992813
6234769.79624615,2026346.15772455,"14918","18513","185132","42","4","12","92057","1200","0","0","365","0","5","3","0","25","0","2","2",114784.208565811,1984.24003274087
6236963.96592553,2026762.97826321,"14919","18513","185132","42","4","12","92057","1200","0","0","368","0","5","3","0","25","0","2","2",96616.4702350314,1764.23024665904
6235732.901714,2026760.0543243,"14920","18513","185132","42","4","12","92057","1200","0","0","365","0","5","3","0","25","0","2","2",118414.544871752,1572.32552303509
6235709.33200139,2025807.58173517,"14921","18513","185132","42","4","12","92057","1200","0","0","365","0","5","3","0","25","0","2","2",111303.881203533,1378.12501365375
6239471.02459548,2026052.4686119,"14922","18513","185132","42","4","12","92057","1200","0","0","369","0","5","3","0","25","0","2","2",75923.1673845006,1648.49700000809
6240200.17451083,2025770.99511871,"14923","18513","185132","42","4","12","92057","1200","0","0","369","0","5","3","0","25","0","2","2",52325.7811762502,979.165783874822
6237126.268669,2025980.51308404,"14924","18513","185132","42","4","12","92057","1200","0","0","368","0","5","3","0","25","0","2","2",96309.1628820307,1567.32913284238
6238327.47760449,2025754.4157858,"14925","18513","185132","42","4","12","92057","1200","0","0","369","0","5","3","0","25","0","2","2",69203.9564628789,1134.20425120173
6240563.56166097,2025199.72019897,"14926","18513","185132","42","4","12","92057","1200","0","0","369","0","5","3","0","25","0","2","2",30197.2688306277,709.687899249662
6236770.22992956,2025287.56751239,"14927","18513","185133","42","4","12","92057","1200","0","0","411","0","5","3","0","25","0","2","2",113608.403861988,1766.65110719121
6239179.24018338,2025015.34212918,"14928","18513","185133","42","4","12","92057","1200","0","0","414","0","5","3","0","25","0","2","2",132827.004989466,1640.37393434046
6238078.95648101,2024747.46418072,"14929","18513","185133","42","4","12","92057","1200","0","0","414","0","5","3","0","25","0","2","2",135895.095573032,1641.67546550815
6235509.46958905,2024490.65879272,"14930","18513","185133","42","4","12","92057","1200","0","0","411","0","5","3","0","25","0","2","2",202051.176449746,1937.8173592598
6239464.61645196,2024361.78881081,"14931","18513","185133","42","4","12","92057","1200","0","0","414","0","5","3","0","25","0","2","2",116213.372778086,1728.82584271282
6236840.79205938,2024338.12386347,"14932","18513","185133","42","4","12","92057","1200","0","0","411","0","5","3","0","25","0","2","2",106287.805751196,1433.36775463166
6237739.56052172,2023685.31465688,"14933","18513","185133","42","4","12","92057","1200","0","0","414","0","5","3","0","25","0","2","2",95253.9583079179,1265.21293086496
6235716.40198615,2023635.13354485,"14934","18513","185133","42","4","12","92057","1200","0","0","411","0","5","3","0","25","0","2","2",39948.3531298058,1193.74826229488
6236749.24952756,2023434.93010315,"14935","18513","185133","42","4","12","92057","1200","0","0","411","0","5","3","0","25","0","2","2",56623.2344766107,973.573613156252
6243305.70397775,2033217.40671057,"14936","18514","185141","42","4","12","92057","1200","0","0","316","0","5","3","0","25","0","2","2",110516.324574324,1392.85184776811
6242481.57167532,2032930.14354299,"14937","18514","185141","42","4","12","92057","1200","0","0","316","0","5","3","0","25","0","2","2",45637.6776316876,982.10910063506
6242297.90502108,2032175.86639465,"14938","18514","185141","42","4","12","92057","1200","0","0","316","0","5","3","0","25","0","2","2",180647.254429377,1825.53376632873
6241220.48531075,2031663.58726438,"14939","18514","185141","42","4","12","92057","1200","0","0","333","0","5","3","0","25","0","2","2",42030.7026458859,928.976325619411
6240581.10570719,2029298.2703277,"14940","18514","185141","42","4","12","92057","1200","0","0","333","0","5","3","0","25","0","2","2",600026.913070579,3730.64497089337
6242135.4015212,2029756.01267146,"14941","18514","185141","42","4","12","92057","1200","0","0","341","0","5","3","0","25","0","2","2",386968.752561848,3220.00711665945
6239728.17105813,2027571.61173628,"14942","18514","185141","42","4","12","92057","1200","0","0","382","0","5","3","0","25","0","2","2",64841.9869013445,1137.00989697931
6240771.04012755,2027355.41734466,"14943","18514","185141","42","4","12","92057","1200","0","0","382","0","5","3","0","25","0","2","2",124972.457169875,1652.01276242218
6242086.7685887,2027021.89381572,"14944","18514","185141","42","4","12","92057","1200","0","0","341","0","5","3","0","25","0","2","2",109894.269769049,1441.96408890393
6240967.70657431,2026708.74756246,"14945","18514","185141","42","4","12","92057","1200","0","0","382","0","5","3","0","25","0","2","2",70798.402281367,1189.28652887748
6240943.59412954,2026003.63003946,"14946","18514","185141","42","4","12","92057","1200","0","0","382","0","5","3","0","25","0","2","2",85435.2115556111,1227.59536086464
6246199.80128913,2033453.29790642,"14947","18514","185142","42","4","12","92057","1200","0","0","310","0","5","3","0","42","0","3","2",235534.53141327,2093.48167637718
6244740.4165572,2033671.26188896,"14948","18514","185142","42","4","12","92057","1200","0","0","313","0","5","3","0","42","0","3","2",130505.144615662,1924.47431139847
6247232.57996761,2032674.90524773,"14949","18514","185142","42","4","12","92057","1200","0","0","310","0","5","3","0","42","0","3","2",148992.221724905,1853.8965165271
6245143.57871096,2032771.99900883,"14950","18514","185142","42","4","12","92057","1200","0","0","313","0","5","3","0","42","0","3","2",91526.5207635393,1469.00520038412
6244040.95202253,2032504.60086099,"14951","18514","185142","42","4","12","92057","1200","0","0","313","0","5","3","0","42","0","3","2",80213.3428185549,1170.03188207552
6244903.97390929,2032141.52254944,"14952","18514","185142","42","4","12","92057","1200","0","0","313","0","5","3","0","42","0","3","2",80788.6166350254,1184.09198741537
6246324.73290703,2031574.40442648,"14953","18514","185142","42","4","12","92057","1200","0","0","310","0","5","3","0","42","0","2","2",162785.580193019,1824.33633775607
6244187.74829759,2031050.39926139,"14954","18514","185142","42","4","12","92057","1200","0","0","313","0","5","3","0","42","0","3","2",28879.5864207488,1077.08929829512
6245015.21403651,2031262.62494836,"14955","18514","185142","42","4","12","92057","1200","0","0","313","0","5","3","0","42","0","2","2",140510.095093899,1579.05141470257
6245263.84555195,2030622.02150839,"14956","18514","185142","42","4","12","92057","1200","0","0","313","0","5","3","0","42","0","2","2",65685.8431624899,1482.93308747133
6243465.07906231,2031680.02382979,"14957","18514","185143","42","4","12","92057","1200","0","0","313","0","5","3","0","42","0","3","2",80120.6267886703,1317.0530248676
6243922.13008681,2031092.4244724,"14958","18514","185143","42","4","12","92057","1200","0","0","313","0","5","3","0","42","0","3","2",39396.7797322326,1564.15985180944
6243262.76053212,2030460.06254047,"14959","18514","185143","42","4","12","92057","1200","0","0","343","0","5","3","0","42","0","3","2",108616.211950778,1978.16986125549
6246501.77053414,2030253.5033009,"14960","18514","185143","42","4","12","92057","1200","0","0","349","0","5","3","0","42","0","2","2",63682.5775819522,1018.3249399468
6245252.27868099,2030117.9014479,"14961","18514","185143","42","4","12","92057","1200","0","0","349","0","5","3","0","42","0","2","2",105827.760158542,1808.25179847152
6243848.57969411,2029737.53662443,"14962","18514","185143","42","4","12","92057","1200","0","0","343","0","5","3","0","42","0","3","2",95386.6928795379,1295.80185882334
6242826.6633329,2029463.10080135,"14963","18514","185143","42","4","12","92057","1200","0","0","343","0","5","3","0","42","0","3","2",71281.5664812103,2177.64904765435
6244952.07867692,2029451.55503149,"14964","18514","185143","42","4","12","92057","1200","0","0","349","0","5","3","0","42","0","2","2",99325.3114401791,1460.40546500076
6245484.79913235,2028888.00642537,"14965","18514","185143","42","4","12","92057","1200","0","0","349","0","5","3","0","42","0","2","2",142022.44333431,2058.55675338098
6243190.62823997,2028482.75107393,"14966","18514","185143","42","4","12","92057","1200","0","0","343","0","5","3","0","42","0","2","2",148436.700125576,1728.50552268504
6244256.75260139,2028446.86310564,"14967","18514","185143","42","4","12","92057","1200","0","0","349","0","5","3","0","42","0","2","2",89757.3336911443,1530.46186844341
6243323.96130825,2027651.84727971,"14968","18514","185143","42","4","12","92057","1200","0","0","378","0","5","3","0","42","0","2","2",65912.4499241052,1166.78270521721
6232842.79625017,2016383.53758748,"14969","18515","185151","42","4","12","92056","1200","0","0","573","0","5","5","0","25","0","2","2",145555.881844681,1986.72791015004
6233571.57298191,2015619.91277225,"14970","18515","185151","42","4","12","92056","1200","0","0","573","0","5","5","0","25","0","2","2",148480.194907191,1667.53441268296
6233408.87095308,2014032.18547625,"14971","18515","185151","42","4","12","92056","1200","0","0","573","0","5","5","0","25","0","2","2",394657.789979602,4319.08876569534
